frame,torso,joint_right_shoulder_pitch,joint_right_shoulder_roll,joint_right_arm_yaw,joint_right_elbow_pitch,joint_right_forearm_yaw,joint_right_wrist_pitch,joint_right_wrist_roll,hand_right_pinky,hand_right_ring,hand_right_middle,hand_right_index,hand_right_thumb,joint_left_shoulder_pitch,joint_left_shoulder_roll,joint_left_arm_yaw,joint_left_elbow_pitch,joint_left_forearm_yaw,joint_left_wrist_pitch,joint_left_wrist_roll,hand_left_pinky,hand_left_middle,hand_left_ring,hand_left_thumb,hand_left_index,joint_head_yaw,joint_head_pitch
103,0.0,0.0,0.88,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-29.06,0.0
104,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.74,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-29.77,0.0
105,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-30.4,0.0
106,0.0,0.0,0.44,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.44,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-30.92,0.0
107,0.0,0.0,0.31,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.31,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-31.34,0.0
108,0.0,0.0,0.19,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,0.0,0.0,-0.0,-31.65,0.0
109,0.0,0.0,0.12,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,-0.0,-0.0,-31.84,0.0
110,0.0,0.0,0.09,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,0.0
111,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,0.08
112,0.0,0.0,0.17,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-31.91,0.29
113,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,0.64
114,0.0,0.0,0.36,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.36,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-31.91,1.12
115,0.0,0.0,0.47,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.47,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-31.91,1.71
116,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-31.91,2.39
117,0.0,0.0,0.69,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.69,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,3.18
118,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,4.04
119,0.0,0.0,0.84,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.84,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-31.91,4.97
120,0.0,0.0,0.86,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.86,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,-31.91,5.97
121,0.0,0.0,0.85,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,7.02
122,0.0,0.0,0.83,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,-31.91,8.1
123,0.0,0.0,0.8,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.8,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-31.91,9.22
124,0.0,0.0,0.75,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,10.36
125,0.0,0.0,0.7,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,11.51
126,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,12.66
127,0.0,0.0,0.58,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.58,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,13.8
128,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,-31.91,14.92
129,0.0,0.0,0.45,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-31.91,16.01
130,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,17.05
131,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-31.91,18.05
132,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,18.98
133,0.0,0.0,0.21,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.21,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,0.0,0.0,-0.0,-31.91,19.85
134,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-31.91,20.63
135,0.0,0.0,0.11,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-31.91,21.32
136,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-31.91,21.9
137,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-31.91,22.38
138,0.0,0.0,0.02,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-31.91,22.73
139,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,0.0,0.0,-31.91,22.95
140,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,-0.0,0.0,-31.91,23.02
141,0.0,0.0,0.03,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,-0.0,0.0,0.0,-31.85,23.02
142,0.0,0.0,0.13,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-31.67,23.02
143,0.0,0.0,0.26,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.22,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,-31.37,23.02
144,0.0,0.0,0.42,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.35,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-30.96,23.02
145,0.0,0.0,0.58,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.5,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,-30.44,23.02
146,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-29.82,23.02
147,0.0,0.0,0.87,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-29.1,23.02
148,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-28.28,23.02
149,0.0,0.0,1.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-27.37,23.02
150,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-26.38,23.02
151,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,-25.3,23.02
152,0.0,0.0,0.93,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-24.14,23.02
153,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-22.91,23.02
154,0.0,0.0,0.84,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-21.6,23.02
155,0.0,0.0,0.79,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-20.24,23.02
156,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-18.8,23.02
157,0.0,0.0,0.71,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-17.32,23.02
158,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-15.77,23.02
159,0.0,0.0,0.67,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-14.18,23.02
160,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-12.54,23.02
161,0.0,0.0,0.71,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,-10.86,23.02
162,0.0,0.0,0.76,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-9.14,23.02
163,0.0,0.0,0.82,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.76,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-7.39,23.02
164,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.07,0.15,0.15,-0.0,-0.07,-0.0,-0.0,-0.0,-0.0,-0.0,-5.61,23.02
165,0.0,0.0,0.94,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-3.81,23.02
166,0.0,0.0,1.0,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,-1.98,23.02
167,0.0,0.0,1.05,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.14,23.02
168,0.0,0.0,1.08,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.05,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,1.72,23.02
169,0.0,0.0,1.09,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,-0.0,-0.0,3.58,23.02
170,0.0,0.0,1.06,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,5.45,23.02
171,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,-0.0,7.31,23.02
172,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,9.18,23.02
173,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,11.03,23.02
174,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,12.87,23.02
175,0.0,0.0,0.44,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.59,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,14.7,23.02
176,0.0,0.0,0.31,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.44,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,16.5,23.02
177,0.0,0.0,0.19,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.31,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,18.28,23.02
178,0.0,0.0,0.12,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,0.0,0.0,-0.0,20.03,23.02
179,0.0,0.0,0.09,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,-0.0,-0.0,21.75,23.02
180,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,23.43,23.02
181,0.0,0.0,0.17,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,25.07,23.02
182,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.15,0.15,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,26.66,23.02
183,0.0,0.0,0.36,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.26,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,28.21,23.02
184,0.0,0.0,0.47,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.36,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,29.7,23.02
185,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,31.13,23.02
186,0.0,0.0,0.69,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.59,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,32.5,23.02
187,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,33.8,23.02
188,0.0,0.0,0.84,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.78,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,35.03,23.02
189,0.0,0.0,0.86,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.84,0.07,0.15,0.15,-0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,36.19,23.02
190,0.0,0.0,0.85,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,37.27,23.02
191,0.0,0.0,0.83,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,38.26,23.02
192,0.0,0.0,0.8,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.83,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,39.17,23.02
193,0.0,0.0,0.75,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,0.0,0.0,39.99,23.02
194,0.0,0.0,0.7,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,40.71,23.02
195,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.7,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,41.33,23.02
196,0.0,0.0,0.58,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,41.85,23.02
197,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.58,0.07,0.15,0.15,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,42.26,23.02
198,0.0,0.0,0.45,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,42.56,23.02
199,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.45,0.07,0.15,0.15,0.0,-0.07,0.0,-0.0,-0.0,0.0,-0.0,42.74,23.02
200,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,42.8,23.02
201,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.32,0.09,0.31,0.26,-0.0,-0.07,-0.0,-0.0,-0.0,-0.0,-0.0,42.8,22.85
202,0.0,0.0,0.21,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.0,0.26,0.18,0.8,0.57,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,42.8,22.35
203,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.31,1.59,1.09,-0.0,-0.07,-0.0,-0.0,0.0,0.0,0.0,42.8,21.54
204,0.0,0.0,0.11,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.5,2.66,1.8,-0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,42.8,20.44
205,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.11,0.73,4.01,2.68,0.0,-0.07,0.0,0.0,0.0,-0.0,-0.0,42.8,19.09
206,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07,1.0,5.61,3.73,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,42.8,17.5
207,0.0,0.0,0.02,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04,1.32,7.44,4.94,-0.0,-0.07,0.0,-0.0,0.0,-0.0,0.0,42.8,15.7
208,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.67,9.49,6.29,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,42.8,13.72
209,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.06,11.75,7.77,-0.0,-0.07,-0.0,-0.0,-0.0,-0.0,0.0,42.8,11.56
210,0.0,0.0,0.03,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.48,14.19,9.37,-0.0,-0.07,-0.0,-0.0,-0.0,0.0,0.0,42.8,9.27
211,0.0,0.0,0.13,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.06,0.0,2.93,16.79,11.09,-0.0,-0.07,0.0,-0.0,-0.0,0.0,0.0,42.8,6.85
212,0.0,0.0,0.26,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,0.22,-0.0,3.4,19.55,12.9,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,42.8,4.35
213,0.0,0.0,0.42,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,0.48,-0.0,3.9,22.45,14.8,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,42.8,1.77
214,0.0,0.0,0.58,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,0.84,-0.0,4.42,25.46,16.78,0.0,-0.07,0.0,0.0,0.0,-0.0,0.0,42.8,-0.86
215,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,1.27,-0.0,4.96,28.58,18.83,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-3.51
216,0.0,0.0,0.87,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,1.79,-0.0,5.51,31.78,20.93,-0.0,-0.07,0.0,0.0,0.0,0.0,0.0,42.8,-6.16
217,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,2.37,0.0,6.07,35.04,23.08,0.0,-0.07,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-8.78
218,0.0,0.0,1.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,3.01,-0.0,6.64,38.36,25.26,-0.0,-0.07,0.0,-0.0,-0.0,0.0,0.0,42.8,-11.36
219,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,3.71,-0.0,7.22,41.71,27.46,-0.0,-0.07,0.0,0.0,-0.0,-0.0,0.0,42.8,-13.87
